,,,,,,,,,,
Trade Date,Symbol,Warehouse,Production Year,Opening Price,Closing Price,High,Low,Change,Persetntage Change,Volume (Ton)
08/06/2012,UYCB7,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,10.2
07/31/2012,UYCB7,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,33.15
08/01/2012,UYCB7,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,5.1
07/30/2012,UYCB7,DL,2004,"1,040.00",0.00,"1,042.00","1,040.00",0,0.0 ,10.2
08/17/2012,UYCB7,DL,2004,900.00,0.00,900.00,900.00,0,0.0 ,45.9
08/08/2012,UYCB7,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,60.44
07/23/2012,UYCB7,DL,2004,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,5.1
09/05/2012,UYCB7,DL,2004,920.00,0.00,920.00,920.00,0,0.0 ,51.27
09/06/2012,UYCB7,DL,2004,905.00,0.00,905.00,905.00,0,0.0 ,22.95
09/04/2012,UYCB7,DL,2004,915.00,0.00,915.00,915.00,0,0.0 ,17.85
08/30/2012,UYCB7,DL,2004,920.00,0.00,920.00,920.00,0,0.0 ,13.06
08/28/2012,UYCB7,DL,2004,935.00,0.00,935.00,935.00,0,0.0 ,5.1
08/27/2012,UYCB7,DL,2004,905.00,0.00,905.00,905.00,0,0.0 ,5.1
08/21/2012,UYCB7,DL,2004,880.00,0.00,880.00,880.00,0,0.0 ,10.2
08/24/2012,UYCB7,DL,2004,890.00,0.00,990.00,890.00,0,0.0 ,28.93
12/14/2012,UYCB7,DL,2004,850.00,0.00,850.00,850.00,0,0.0 ,4.2
12/13/2012,UYCB7,DL,2004,830.00,0.00,830.00,830.00,0,0.0 ,5.1
10/19/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,10.2
10/22/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,58.65
10/18/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,10.2
10/17/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,12.75
10/16/2012,UYCB7,DL,2004,995.00,0.00,995.00,990.00,0,0.0 ,87.77
10/15/2012,UYCB7,DL,2004,980.00,0.00,980.00,980.00,0,0.0 ,15.3
10/08/2012,UYCB7,DL,2004,965.00,0.00,965.00,965.00,0,0.0 ,5.1
10/09/2012,UYCB7,DL,2004,965.00,0.00,965.00,965.00,0,0.0 ,15.3
10/10/2012,UYCB7,DL,2004,970.00,0.00,970.00,970.00,0,0.0 ,5.1
10/04/2012,UYCB7,DL,2004,980.00,0.00,980.00,980.00,0,0.0 ,28.05
09/17/2012,UYCB7,DL,2004,980.00,0.00,980.00,960.00,0,0.0 ,41.75
09/13/2012,UYCB7,DL,2004,942.00,0.00,950.00,942.00,0,0.0 ,25.5
09/12/2012,UYCB7,DL,2004,930.00,0.00,930.00,930.00,0,0.0 ,10.2
09/20/2012,UYCB7,DL,2004,980.00,0.00,980.00,980.00,0,0.0 ,50.32
09/19/2012,UYCB7,DL,2004,970.00,0.00,970.00,970.00,0,0.0 ,10.2
09/25/2012,UYCB7,DL,2004,990.00,0.00,990.00,986.00,0,0.0 ,43.35
09/21/2012,UYCB7,DL,2004,970.00,0.00,970.00,970.00,0,0.0 ,25.5
09/26/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,11.7
10/23/2012,UYCB7,DL,2004,985.00,0.00,985.00,985.00,0,0.0 ,28.05
10/24/2012,UYCB7,DL,2004,982.00,0.00,982.00,982.00,0,0.0 ,10.2
10/25/2012,UYCB7,DL,2004,982.00,0.00,982.00,982.00,0,0.0 ,41.51
10/29/2012,UYCB7,DL,2004,982.00,0.00,982.00,982.00,0,0.0 ,5.1
10/30/2012,UYCB7,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,17.85
11/06/2012,UYCB7,DL,2004,945.00,0.00,945.00,945.00,0,0.0 ,17.85
11/08/2012,UYCB7,DL,2004,920.00,0.00,920.00,920.00,0,0.0 ,33.15
11/19/2012,UYCB7,DL,2004,895.00,0.00,895.00,895.00,0,0.0 ,67.85
11/22/2012,UYCB7,DL,2004,895.00,0.00,895.00,895.00,0,0.0 ,6.15
11/20/2012,UYCB7,DL,2004,900.00,0.00,900.00,900.00,0,0.0 ,21.23
12/05/2012,UYCB7,DL,2004,805.00,0.00,805.00,805.00,0,0.0 ,18.79
12/04/2012,UYCB7,DL,2004,800.00,0.00,801.00,800.00,0,0.0 ,27.1
12/03/2012,UYCB7,DL,2004,800.00,0.00,800.00,800.00,0,0.0 ,40.8
11/28/2012,UYCB7,DL,2004,810.00,0.00,810.00,810.00,0,0.0 ,12.04
11/26/2012,UYCB7,DL,2004,885.00,0.00,885.00,885.00,0,0.0 ,22.95
03/13/2012,UYCB6,DL,2004,960.00,0.00,960.00,955.00,0,0.0 ,28.05
03/14/2012,UYCB6,DL,2004,"1,006.00",0.00,"1,006.00","1,006.00",0,0.0 ,7.65
03/16/2012,UYCB6,DL,2004,"1,110.00",0.00,"1,110.00","1,110.00",0,0.0 ,12.75
03/15/2012,UYCB6,DL,2004,"1,057.00",0.00,"1,057.00","1,057.00",0,0.0 ,7.65
03/09/2012,UYCB6,DL,2004,973.00,0.00,973.00,973.00,0,0.0 ,47.01
03/08/2012,UYCB6,DL,2004,"1,025.00",0.00,"1,025.00","1,000.00",0,0.0 ,81.6
03/12/2012,UYCB6,DL,2004,924.00,0.00,924.00,924.00,0,0.0 ,10.2
03/06/2012,UYCB6,DL,2004,"1,160.00",0.00,"1,160.00","1,160.00",0,0.0 ,5.1
02/17/2012,UYCB6,DL,2004,"1,435.00",0.00,"1,435.00","1,435.00",0,0.0 ,20.4
02/16/2012,UYCB6,DL,2004,"1,495.00",0.00,"1,495.00","1,495.00",0,0.0 ,10.2
02/20/2012,UYCB6,DL,2004,"1,375.00",0.00,"1,375.00","1,375.00",0,0.0 ,5.1
02/14/2012,UYCB6,DL,2004,"1,555.00",0.00,"1,560.00","1,555.00",0,0.0 ,22.95
02/13/2012,UYCB6,DL,2004,"1,541.00",0.00,"1,541.00","1,541.00",0,0.0 ,5.1
02/07/2012,UYCB6,DL,2004,"1,530.00",0.00,"1,530.00","1,520.00",0,0.0 ,30.6
02/08/2012,UYCB6,DL,2004,"1,550.00",0.00,"1,550.00","1,550.00",0,0.0 ,10.2
02/09/2012,UYCB6,DL,2004,"1,536.00",0.00,"1,536.00","1,536.00",0,0.0 ,20.4
02/23/2012,UYCB6,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,22.95
02/21/2012,UYCB6,DL,2004,"1,370.00",0.00,"1,370.00","1,370.00",0,0.0 ,16.97
02/27/2012,UYCB6,DL,2004,"1,210.00",0.00,"1,220.00","1,210.00",0,0.0 ,56.1
02/24/2012,UYCB6,DL,2004,"1,235.00",0.00,"1,235.00","1,235.00",0,0.0 ,25.5
02/02/2012,UYCB6,DL,2004,"1,490.00",0.00,"1,490.00","1,490.00",0,0.0 ,12.75
01/31/2012,UYCB6,DL,2003,"1,440.00",0.00,"1,440.00","1,440.00",0,0.0 ,10.2
03/21/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,33.15
03/23/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,15.3
03/26/2012,UYCB6,DL,2004,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,17.85
03/27/2012,UYCB6,DL,2004,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,20.4
03/30/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
03/29/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
04/03/2012,UYCB6,DL,2004,"1,130.00",0.00,"1,130.00","1,130.00",0,0.0 ,5.1
04/02/2012,UYCB6,DL,2004,"1,090.00",0.00,"1,090.00","1,090.00",0,0.0 ,5.1
04/05/2012,UYCB6,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,63.75
04/04/2012,UYCB6,DL,2004,"1,140.00",0.00,"1,140.00","1,135.00",0,0.0 ,25.5
04/09/2012,UYCB6,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,25.5
04/24/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
04/25/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,51
04/26/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,51
04/17/2012,UYCB6,DL,2004,"1,110.00",0.00,"1,110.00","1,110.00",0,0.0 ,5.1
05/08/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,20.4
05/09/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,22.95
05/14/2012,UYCB6,DL,2004,"1,070.00",0.00,"1,071.00","1,070.00",0,0.0 ,15.3
05/10/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,12.75
05/11/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,15.3
04/27/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,38.25
04/30/2012,UYCB6,DL,2004,"1,055.00",0.00,"1,055.00","1,055.00",0,0.0 ,22.95
05/02/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,15.3
05/03/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
05/04/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,10.2
05/23/2012,UYCB6,DL,2004,"1,115.00",0.00,"1,115.00","1,115.00",0,0.0 ,25.5
05/22/2012,UYCB6,DL,2004,"1,115.00",0.00,"1,115.00","1,115.00",0,0.0 ,31.13
05/25/2012,UYCB6,DL,2004,"1,105.00",0.00,"1,105.00","1,105.00",0,0.0 ,45.9
05/15/2012,UYCB6,DL,2004,"1,071.00",0.00,"1,071.00","1,071.00",0,0.0 ,37.33
05/16/2012,UYCB6,DL,2004,"1,075.00",0.00,"1,075.00","1,075.00",0,0.0 ,5.1
05/21/2012,UYCB6,DL,2004,"1,120.00",0.00,"1,120.00","1,120.00",0,0.0 ,10.2
05/18/2012,UYCB6,DL,2004,"1,120.00",0.00,"1,120.00","1,120.00",0,0.0 ,10.2
05/17/2012,UYCB6,DL,2004,"1,120.00",0.00,"1,120.00","1,110.00",0,0.0 ,28.05
08/24/2012,UYCB6,DL,2004,910.00,0.00,910.00,910.00,0,0.0 ,15.3
08/23/2012,UYCB6,DL,2004,900.00,0.00,900.00,900.00,0,0.0 ,5.1
08/21/2012,UYCB6,DL,2004,900.00,0.00,900.00,900.00,0,0.0 ,22.95
08/28/2012,UYCB6,DL,2004,975.00,0.00,975.00,975.00,0,0.0 ,26.81
08/30/2012,UYCB6,DL,2004,940.00,0.00,940.00,940.00,0,0.0 ,5.1
09/04/2012,UYCB6,DL,2004,960.00,0.00,960.00,960.00,0,0.0 ,40.8
08/31/2012,UYCB6,DL,2004,960.00,0.00,960.00,960.00,0,0.0 ,33.15
09/06/2012,UYCB6,DL,2004,935.00,0.00,935.00,935.00,0,0.0 ,10.2
09/05/2012,UYCB6,DL,2004,950.00,0.00,950.00,950.00,0,0.0 ,20.4
09/10/2012,UYCB6,DL,2004,935.00,0.00,935.00,935.00,0,0.0 ,45.9
07/23/2012,UYCB6,DL,2004,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,40.8
07/24/2012,UYCB6,DL,2004,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,20.4
07/16/2012,UYCB6,DL,2004,"1,150.00",0.00,"1,150.00","1,150.00",0,0.0 ,70.72
07/17/2012,UYCB6,DL,2004,"1,150.00",0.00,"1,150.00","1,150.00",0,0.0 ,15.3
07/05/2012,UYCB6,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,17.85
07/06/2012,UYCB6,DL,2004,"1,025.00",0.00,"1,025.00","1,025.00",0,0.0 ,17.85
07/10/2012,UYCB6,DL,2004,"1,070.00",0.00,"1,070.00","1,070.00",0,0.0 ,22.95
07/13/2012,UYCB6,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,26.18
07/11/2012,UYCB6,DL,2004,"1,070.00",0.00,"1,070.00","1,070.00",0,0.0 ,5.1
08/08/2012,UYCB6,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,10.2
08/10/2012,UYCB6,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,12.75
08/09/2012,UYCB6,DL,2004,"1,040.00",0.00,"1,040.00","1,040.00",0,0.0 ,20.4
08/17/2012,UYCB6,DL,2004,920.00,0.00,920.00,920.00,0,0.0 ,40.8
07/30/2012,UYCB6,DL,2004,"1,065.00",0.00,"1,070.00","1,065.00",0,0.0 ,15.3
07/26/2012,UYCB6,DL,2004,"1,050.00",0.00,"1,055.00","1,050.00",0,0.0 ,31.26
08/01/2012,UYCB6,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,5.1
07/31/2012,UYCB6,DL,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,40.8
08/06/2012,UYCB6,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,15.3
08/02/2012,UYCB6,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,53.55
07/03/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,010.00","1,000.00",0,0.0 ,25.5
07/04/2012,UYCB6,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,17.85
06/29/2012,UYCB6,DL,2004,882.00,0.00,882.00,882.00,0,0.0 ,25.5
06/28/2012,UYCB6,DL,2004,875.00,0.00,875.00,875.00,0,0.0 ,15.3
06/27/2012,UYCB6,DL,2004,875.00,0.00,875.00,875.00,0,0.0 ,20.4
06/19/2012,UYCB6,DL,2004,785.00,0.00,790.00,785.00,0,0.0 ,45.9
06/21/2012,UYCB6,DL,2004,820.00,0.00,820.00,820.00,0,0.0 ,5.1
06/25/2012,UYCB6,DL,2004,850.00,0.00,850.00,850.00,0,0.0 ,15.3
06/06/2012,UYCB6,DL,2004,930.00,0.00,960.00,930.00,0,0.0 ,35.7
06/14/2012,UYCB6,DL,2004,825.00,0.00,825.00,820.00,0,0.0 ,43.35
06/07/2012,UYCB6,DL,2004,950.00,0.00,950.00,920.00,0,0.0 ,51
06/11/2012,UYCB6,DL,2004,890.00,0.00,890.00,885.00,0,0.0 ,25.5
11/26/2012,UYCB6,DL,2004,895.00,0.00,895.00,895.00,0,0.0 ,2.55
11/28/2012,UYCB6,DL,2004,830.00,0.00,830.00,830.00,0,0.0 ,26.59
11/29/2012,UYCB6,DL,2004,805.00,0.00,805.00,805.00,0,0.0 ,7.65
11/30/2012,UYCB6,DL,2004,810.00,0.00,810.00,810.00,0,0.0 ,33.15
12/03/2012,UYCB6,DL,2004,810.00,0.00,810.00,810.00,0,0.0 ,12.75
12/05/2012,UYCB6,DL,2004,815.00,0.00,815.00,815.00,0,0.0 ,44.98
11/20/2012,UYCB6,DL,2004,915.00,0.00,915.00,915.00,0,0.0 ,34.65
11/22/2012,UYCB6,DL,2004,905.00,0.00,905.00,905.00,0,0.0 ,7.65
11/23/2012,UYCB6,DL,2004,895.00,0.00,895.00,895.00,0,0.0 ,5.1
11/19/2012,UYCB6,DL,2004,905.00,0.00,905.00,905.00,0,0.0 ,5.1
11/08/2012,UYCB6,DL,2004,935.00,0.00,935.00,935.00,0,0.0 ,29.65
11/06/2012,UYCB6,DL,2004,960.00,0.00,960.00,960.00,0,0.0 ,29.46
11/09/2012,UYCB6,DL,2004,920.00,0.00,920.00,920.00,0,0.0 ,15.3
11/13/2012,UYCB6,DL,2004,910.00,0.00,910.00,910.00,0,0.0 ,15.62
10/30/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,12.75
10/29/2012,UYCB6,DL,2004,995.00,0.00,995.00,995.00,0,0.0 ,5.1
10/25/2012,UYCB6,DL,2004,995.00,0.00,995.00,995.00,0,0.0 ,35.7
10/24/2012,UYCB6,DL,2004,995.00,0.00,995.00,995.00,0,0.0 ,10.2
10/01/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,54.4
10/02/2012,UYCB6,DL,2004,985.00,0.00,985.00,985.00,0,0.0 ,17.85
09/21/2012,UYCB6,DL,2004,990.00,0.00,990.00,990.00,0,0.0 ,5.1
09/25/2012,UYCB6,DL,2004,"1,015.00",0.00,"1,015.00","1,010.00",0,0.0 ,21.11
09/24/2012,UYCB6,DL,2004,"1,005.00",0.00,"1,005.00","1,005.00",0,0.0 ,15.3
09/19/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,35.7
09/20/2012,UYCB6,DL,2004,"1,005.00",0.00,"1,005.00","1,000.00",0,0.0 ,45.9
09/13/2012,UYCB6,DL,2004,980.00,0.00,980.00,980.00,0,0.0 ,56.46
09/17/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,010.00","1,000.00",0,0.0 ,43.55
09/14/2012,UYCB6,DL,2004,990.00,0.00,990.00,985.00,0,0.0 ,25.5
10/04/2012,UYCB6,DL,2004,985.00,0.00,985.00,985.00,0,0.0 ,10.2
10/05/2012,UYCB6,DL,2004,986.00,0.00,986.00,986.00,0,0.0 ,5.1
10/03/2012,UYCB6,DL,2004,985.00,0.00,985.00,985.00,0,0.0 ,5.1
10/10/2012,UYCB6,DL,2004,985.00,0.00,985.00,985.00,0,0.0 ,48.45
10/08/2012,UYCB6,DL,2004,975.00,0.00,975.00,975.00,0,0.0 ,33.15
10/15/2012,UYCB6,DL,2004,995.00,0.00,995.00,995.00,0,0.0 ,38.25
10/16/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,30.97
10/17/2012,UYCB6,DL,2004,"1,005.00",0.00,"1,005.00","1,005.00",0,0.0 ,25.5
10/18/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,15.3
10/19/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,15.3
10/22/2012,UYCB6,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,15.3
12/13/2012,UYCB6,DL,2004,860.00,0.00,860.00,860.00,0,0.0 ,18.63
12/10/2012,UYCB6,DL,2004,825.00,0.00,825.00,825.00,0,0.0 ,8.08
12/21/2012,UYCB6,DL,2004,835.00,0.00,835.00,835.00,0,0.0 ,42.62
12/18/2012,UYCB6,DL,2004,850.00,0.00,850.00,850.00,0,0.0 ,29.75
12/26/2012,UYCB6,DL,2004,910.00,0.00,910.00,910.00,0,0.0 ,14.04
01/24/2012,UYCB5,DL,2003,"1,480.00",0.00,"1,480.00","1,480.00",0,0.0 ,5.1
01/09/2012,UYCB5,DL,2003,"1,480.00",0.00,"1,480.00","1,480.00",0,0.0 ,5.1
02/27/2012,UYCB5,DL,2004,"1,230.00",0.00,"1,230.00","1,230.00",0,0.0 ,10.2
02/21/2012,UYCB5,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,5.1
02/23/2012,UYCB5,DL,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,5.1
02/28/2012,UYCB5,DL,2004,"1,230.00",0.00,"1,230.00","1,230.00",0,0.0 ,5.1
02/29/2012,UYCB5,DL,2004,"1,230.00",0.00,"1,230.00","1,230.00",0,0.0 ,5.1
03/05/2012,UYCB5,DL,2004,"1,190.00",0.00,"1,190.00","1,190.00",0,0.0 ,28.05
02/15/2012,UYCB5,DL,2004,"1,510.00",0.00,"1,510.00","1,510.00",0,0.0 ,12.75
02/16/2012,UYCB5,DL,2004,"1,500.00",0.00,"1,500.00","1,500.00",0,0.0 ,5.1
03/06/2012,UYCB5,DL,2004,"1,170.00",0.00,"1,190.00","1,170.00",0,0.0 ,35.7
03/08/2012,UYCB5,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,15.3
03/09/2012,UYCB5,DL,2004,"1,035.00",0.00,"1,035.00","1,030.00",0,0.0 ,12.75
03/15/2012,UYCB5,DL,2004,"1,133.00",0.00,"1,133.00","1,133.00",0,0.0 ,12.75
05/17/2012,UYCB5,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,5.1
05/16/2012,UYCB5,DL,2004,"1,120.00",0.00,"1,120.00","1,120.00",0,0.0 ,15.3
05/22/2012,UYCB5,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,17.85
05/23/2012,UYCB5,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,10.2
03/23/2012,UYCB5,DL,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,17.85
06/14/2012,UYCB5,DL,2004,890.00,0.00,890.00,850.00,0,0.0 ,45.9
05/30/2012,UYCB5,DL,2004,"1,110.00",0.00,"1,110.00","1,110.00",0,0.0 ,51
06/26/2012,UYCB5,DL,2004,880.00,0.00,880.00,880.00,0,0.0 ,47.31
06/22/2012,UYCB5,DL,2004,850.00,0.00,850.00,850.00,0,0.0 ,5.1
06/18/2012,UYCB5,DL,2004,810.00,0.00,810.00,810.00,0,0.0 ,18.92
06/21/2012,UYCB5,DL,2004,830.00,0.00,830.00,830.00,0,0.0 ,5.1
06/28/2012,UYCB5,DL,2004,900.00,0.00,900.00,900.00,0,0.0 ,10.2
07/03/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,012.00","1,010.00",0,0.0 ,20.4
08/02/2012,UYCB5,DL,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,15.3
07/27/2012,UYCB5,DL,2004,"1,070.00",0.00,"1,070.00","1,070.00",0,0.0 ,15.52
08/08/2012,UYCB5,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,5.1
07/11/2012,UYCB5,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,20.4
07/13/2012,UYCB5,DL,2004,"1,155.00",0.00,"1,155.00","1,155.00",0,0.0 ,5.1
07/10/2012,UYCB5,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,30.6
07/09/2012,UYCB5,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,33.15
07/06/2012,UYCB5,DL,2004,"1,030.00",0.00,"1,040.00","1,030.00",0,0.0 ,70.67
07/05/2012,UYCB5,DL,2004,"1,035.00",0.00,"1,035.00","1,035.00",0,0.0 ,25.5
07/17/2012,UYCB5,DL,2004,"1,165.00",0.00,"1,165.00","1,165.00",0,0.0 ,15.3
07/16/2012,UYCB5,DL,2004,"1,165.00",0.00,"1,165.00","1,165.00",0,0.0 ,56.1
07/24/2012,UYCB5,DL,2004,"1,065.00",0.00,"1,065.00","1,065.00",0,0.0 ,5.1
07/23/2012,UYCB5,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,10.2
09/10/2012,UYCB5,DL,2004,"1,115.00",0.00,"1,115.00","1,115.00",0,0.0 ,10.2
09/06/2012,UYCB5,DL,2004,"1,115.00",0.00,"1,115.00","1,115.00",0,0.0 ,5.1
09/03/2012,UYCB5,DL,2004,"1,110.00",0.00,"1,110.00","1,110.00",0,0.0 ,10.2
09/04/2012,UYCB5,DL,2004,"1,115.00",0.00,"1,115.00","1,115.00",0,0.0 ,5.1
08/29/2012,UYCB5,DL,2004,"1,110.00",0.00,"1,110.00","1,110.00",0,0.0 ,5.1
08/27/2012,UYCB5,DL,2004,"1,080.00",0.00,"1,080.00","1,080.00",0,0.0 ,5.1
12/24/2012,UYCB5,DL,2004,867.00,0.00,867.00,867.00,0,0.0 ,10.2
10/17/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,17.85
10/18/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,20.4
10/16/2012,UYCB5,DL,2004,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,12.75
10/11/2012,UYCB5,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,10.2
10/10/2012,UYCB5,DL,2004,"1,005.00",0.00,"1,005.00","1,005.00",0,0.0 ,33.15
10/03/2012,UYCB5,DL,2004,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,10.2
09/17/2012,UYCB5,DL,2004,"1,135.00",0.00,"1,135.00","1,135.00",0,0.0 ,20.4
09/13/2012,UYCB5,DL,2004,"1,130.00",0.00,"1,130.00","1,130.00",0,0.0 ,20.4
09/19/2012,UYCB5,DL,2004,"1,130.00",0.00,"1,130.00","1,130.00",0,0.0 ,22.95
09/18/2012,UYCB5,DL,2004,"1,120.00",0.00,"1,120.00","1,120.00",0,0.0 ,5.1
10/01/2012,UYCB5,DL,2004,"1,040.00",0.00,"1,040.00","1,040.00",0,0.0 ,15.3
09/28/2012,UYCB5,DL,2004,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,61.2
10/23/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,10.2
10/25/2012,UYCB5,DL,2004,"1,005.00",0.00,"1,010.00","1,005.00",0,0.0 ,10.2
10/30/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,5.1
11/05/2012,UYCB5,DL,2004,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,5.54
11/21/2012,UYCB5,DL,2004,"1,070.00",0.00,"1,070.00","1,070.00",0,0.0 ,8.62
12/05/2012,UYCB5,DL,2004,850.00,0.00,850.00,850.00,0,0.0 ,4.71
02/16/2012,UYCAQ2,DL,2004,"1,700.00",0.00,"1,700.00","1,700.00",0,0.0 ,5.1
02/17/2012,UYCAQ2,DL,2004,"1,785.00",0.00,"1,785.00","1,785.00",0,0.0 ,12.75
02/20/2012,UYCAQ2,DL,2004,"1,820.00",0.00,"1,820.00","1,820.00",0,0.0 ,22.46
02/10/2012,UYCAQ2,DL,2004,"1,700.00",0.00,"1,700.00","1,700.00",0,0.0 ,33.15
02/29/2012,UYCAQ2,DL,2004,"1,815.00",0.00,"1,815.00","1,810.00",0,0.0 ,81.14
02/24/2012,UYCAQ2,DL,2004,"1,650.00",0.00,"1,650.00","1,650.00",0,0.0 ,53.55
04/04/2012,UYCAQ2,DL,2004,"1,650.00",0.00,"1,650.00","1,650.00",0,0.0 ,11.75
02/23/2012,UYCAQ1,DL,2004,"1,850.00",0.00,"1,850.00","1,850.00",0,0.0 ,25.5
02/13/2012,UYCAQ1,DL,2004,"1,850.00",0.00,"1,850.00","1,850.00",0,0.0 ,15.3
02/27/2012,UYCA6,DL,2004,"1,260.00",0.00,"1,260.00","1,260.00",0,0.0 ,5.1
03/09/2012,UYCA6,DL,2004,995.00,0.00,995.00,995.00,0,0.0 ,15.3
03/06/2012,UYCA6,DL,2004,"1,160.00",0.00,"1,160.00","1,160.00",0,0.0 ,5.1
04/04/2012,UYCA6,DL,2004,"1,140.00",0.00,"1,140.00","1,140.00",0,0.0 ,14.69
